3 	 16 	 1 	 0.5458 	 0.5452 	 0.4181 	 0.0006 	 154.0740728378296 	0.5519 	 0.3469 	 0.0061 	 0.40855836868286133 	0.5139 	 0.4718 	 0.0319 	 0.8063719272613525 	
0 	 16 	 1 	 0.5821 	 0.5860 	 0.3812 	 0.0039 	 162.18836569786072 	0.5874 	 0.3897 	 0.0053 	 0.30080533027648926 	0.5769 	 0.4248 	 0.0051 	 0.591372013092041 	
4 	 19 	 1 	 0.6805 	 0.6804 	 0.3975 	 0.0001 	 203.51857113838196 	0.7147 	 0.3282 	 0.0342 	 11.65345287322998 	0.6727 	 0.4958 	 0.0078 	 0.8097743988037109 	
9 	 21 	 1 	 0.3274 	 0.3270 	 0.4665 	 0.0004 	 185.88352870941162 	0.3539 	 0.5064 	 0.0265 	 16.780410051345825 	0.2786 	 0.3783 	 0.0488 	 0.8072319030761719 	
1 	 85 	 1 	 0.6648 	 0.6702 	 0.5774 	 0.0054 	 188.9128496646881 	0.6345 	 0.6213 	 0.0303 	 321.63617515563965 	0.5794 	 0.6560 	 0.0854 	 0.5767714977264404 	
8 	 56 	 1 	 0.7616 	 0.7181 	 0.6548 	 0.0435 	 219.52419543266296 	0.6335 	 0.7413 	 0.1281 	 220.6762592792511 	0.6352 	 0.7597 	 0.1264 	 0.814985990524292 	
10 	 41 	 1 	 0.7665 	 0.7685 	 0.6109 	 0.0020 	 197.87336993217468 	0.8098 	 0.5874 	 0.0434 	 124.46068811416626 	0.6949 	 0.6922 	 0.0715 	 0.8282144069671631 	
11 	 33 	 1 	 0.3767 	 0.3765 	 0.5376 	 0.0002 	 189.7369875907898 	0.4254 	 0.7160 	 0.0487 	 65.49474620819092 	0.3289 	 0.5042 	 0.0478 	 0.5860624313354492 	
13 	 27 	 1 	 0.6659 	 0.6577 	 0.4114 	 0.0082 	 229.21398949623108 	0.7537 	 0.3329 	 0.0878 	 56.39321327209473 	0.3693 	 0.7247 	 0.2966 	 0.816678524017334 	
6 	 90 	 1 	 0.8066 	 0.7914 	 0.7042 	 0.0152 	 358.9106504917145 	0.6030 	 0.7915 	 0.2037 	 521.467568397522 	0.5911 	 0.7896 	 0.2155 	 0.7865126132965088 	
15 	 53 	 1 	 0.7994 	 0.7971 	 0.5918 	 0.0023 	 208.6721065044403 	0.8588 	 0.5981 	 0.0594 	 229.69642615318298 	0.7306 	 0.7365 	 0.0687 	 0.7311129570007324 	
18 	 17 	 1 	 0.3756 	 0.3749 	 0.3495 	 0.0007 	 142.83678269386292 	0.3678 	 0.4959 	 0.0078 	 1.7418107986450195 	0.3456 	 0.4482 	 0.0301 	 0.5764002799987793 	
14 	 76 	 1 	 0.8157 	 0.7795 	 0.7861 	 0.0362 	 271.90338134765625 	0.7631 	 0.7871 	 0.0526 	 343.6024742126465 	0.5736 	 0.7966 	 0.2421 	 0.7457449436187744 	
19 	 14 	 1 	 0.4160 	 0.4160 	 0.4996 	 0.0000 	 170.43723440170288 	0.4160 	 0.4996 	 0.0000 	 0.002177000045776367 	0.4160 	 0.4996 	 0.0000 	 0.8177566528320312 	
17 	 52 	 1 	 0.6818 	 0.6806 	 0.6012 	 0.0012 	 282.9339563846588 	0.7531 	 0.5948 	 0.0713 	 209.37447714805603 	0.5997 	 0.6869 	 0.0821 	 0.792637825012207 	
16 	 89 	 1 	 0.6022 	 0.6012 	 0.5939 	 0.0011 	 291.1927397251129 	0.7539 	 0.5812 	 0.1517 	 381.7484920024872 	0.5564 	 0.5907 	 0.0458 	 0.7926547527313232 	
21 	 40 	 1 	 0.5680 	 0.5678 	 0.5539 	 0.0002 	 213.5102617740631 	0.5885 	 0.5483 	 0.0205 	 119.60142707824707 	0.5550 	 0.5557 	 0.0130 	 0.8442559242248535 	
24 	 52 	 1 	 0.6589 	 0.6560 	 0.5923 	 0.0028 	 241.11250710487366 	0.6964 	 0.5143 	 0.0375 	 223.59058833122253 	0.5578 	 0.6416 	 0.1010 	 0.8023948669433594 	
22 	 65 	 1 	 0.7834 	 0.7228 	 0.7782 	 0.0607 	 231.4007532596588 	0.6465 	 0.7832 	 0.1369 	 302.4284405708313 	0.6483 	 0.7891 	 0.1352 	 0.7822082042694092 	
28 	 40 	 1 	 0.4956 	 0.4962 	 0.5661 	 0.0006 	 230.78161191940308 	0.5789 	 0.3030 	 0.0833 	 135.29813504219055 	0.4206 	 0.4525 	 0.0750 	 0.7513525485992432 	
23 	 173 	 1 	 0.5904 	 0.5909 	 0.5736 	 0.0006 	 412.71169924736023 	0.5896 	 0.6006 	 0.0008 	 631.8061995506287 	0.5878 	 0.6184 	 0.0025 	 0.8537828922271729 	
30 	 40 	 1 	 0.6032 	 0.6034 	 0.5443 	 0.0002 	 202.17320227622986 	0.6131 	 0.5470 	 0.0099 	 125.18307399749756 	0.5582 	 0.5776 	 0.0450 	 0.7448718547821045 	
29 	 124 	 1 	 0.6505 	 0.6353 	 0.6210 	 0.0153 	 325.4922275543213 	0.6435 	 0.6232 	 0.0070 	 807.7405340671539 	0.5991 	 0.6355 	 0.0515 	 0.8145408630371094 	
27 	 280 	 1 	 0.5421 	 0.5416 	 0.5695 	 0.0005 	 583.408497095108 	0.6627 	 0.5468 	 0.1206 	 965.6995661258698 	0.6143 	 0.5348 	 0.0722 	 0.8074009418487549 	
33 	 17 	 1 	 0.5928 	 0.5903 	 0.4767 	 0.0025 	 189.09407663345337 	0.6160 	 0.4414 	 0.0232 	 2.2035210132598877 	0.6090 	 0.4338 	 0.0162 	 0.8338379859924316 	
31 	 109 	 1 	 0.7637 	 0.6822 	 0.6704 	 0.0815 	 381.69623708724976 	0.6316 	 0.7520 	 0.1321 	 571.2809295654297 	0.5704 	 0.7516 	 0.1933 	 0.8850963115692139 	
34 	 100 	 1 	 0.6892 	 0.6867 	 0.5711 	 0.0025 	 315.63340401649475 	0.6200 	 0.6359 	 0.0692 	 387.7858326435089 	0.5788 	 0.6721 	 0.1104 	 0.9999654293060303 	
32 	 105 	 1 	 0.7819 	 0.7673 	 0.6323 	 0.0146 	 364.3146994113922 	0.5989 	 0.7800 	 0.1829 	 601.348390340805 	0.5916 	 0.7780 	 0.1902 	 0.7150814533233643 	
35 	 87 	 1 	 0.6198 	 0.6124 	 0.5892 	 0.0075 	 343.9224169254303 	0.5948 	 0.6002 	 0.0251 	 454.60197043418884 	0.5484 	 0.6262 	 0.0714 	 0.8515818119049072 	
38 	 24 	 1 	 0.4219 	 0.4188 	 0.3082 	 0.0031 	 207.4705696105957 	0.5002 	 0.3181 	 0.0784 	 26.129166841506958 	0.3990 	 0.4551 	 0.0229 	 0.8816666603088379 	
39 	 18 	 1 	 0.3753 	 0.3748 	 0.4508 	 0.0004 	 177.34886980056763 	0.3403 	 0.4898 	 0.0350 	 5.17574667930603 	0.2948 	 0.3887 	 0.0805 	 0.7349646091461182 	
37 	 82 	 1 	 0.6286 	 0.6273 	 0.6205 	 0.0013 	 293.8111643791199 	0.6803 	 0.6024 	 0.0517 	 366.6181516647339 	0.5666 	 0.6081 	 0.0620 	 0.8593382835388184 	
41 	 49 	 1 	 0.5737 	 0.5681 	 0.4649 	 0.0056 	 258.623455286026 	0.6375 	 0.4280 	 0.0637 	 184.54771780967712 	0.4365 	 0.5641 	 0.1372 	 0.7800085544586182 	
42 	 151 	 1 	 0.8015 	 0.7756 	 0.7999 	 0.0260 	 439.5227644443512 	0.6031 	 0.7942 	 0.1985 	 918.911696434021 	0.7430 	 0.7966 	 0.0585 	 0.7778551578521729 	
44 	 42 	 1 	 0.6098 	 0.6078 	 0.5224 	 0.0020 	 235.02570700645447 	0.6280 	 0.5493 	 0.0182 	 134.59937524795532 	0.5522 	 0.5562 	 0.0576 	 0.8433129787445068 	
25 	 452 	 1 	 0.9691 	 0.9154 	 0.8738 	 0.0537 	 1693.0581893920898 	0.6492 	 0.9691 	 0.3199 	 4529.708447217941 	0.6117 	 0.9691 	 0.3574 	 0.8058969974517822 	
46 	 45 	 1 	 0.8004 	 0.8043 	 0.7346 	 0.0039 	 263.7793514728546 	0.7657 	 0.7399 	 0.0347 	 173.19380140304565 	0.7277 	 0.6603 	 0.0727 	 0.8097820281982422 	
47 	 48 	 1 	 0.5995 	 0.5991 	 0.6019 	 0.0003 	 230.3947193622589 	0.6147 	 0.5314 	 0.0153 	 207.15379762649536 	0.5783 	 0.5486 	 0.0212 	 0.8149492740631104 	
45 	 206 	 1 	 0.8705 	 0.8060 	 0.8236 	 0.0645 	 466.00248742103577 	0.7820 	 0.8571 	 0.0885 	 1756.9050495624542 	0.7749 	 0.8653 	 0.0955 	 0.8306319713592529 	
50 	 16 	 1 	 0.3698 	 0.3684 	 0.3434 	 0.0013 	 141.8971724510193 	0.3568 	 0.5103 	 0.0130 	 0.33086490631103516 	0.3492 	 0.4074 	 0.0206 	 0.8130693435668945 	
