4 	 19 	 1 	 0.5983 	 0.5993 	 0.2535 	 0.0010 	 138.8034896850586 	0.5834 	 0.2286 	 0.0149 	 7.989015340805054 	0.2525 	 0.3900 	 0.3457 	 0.7842810153961182 	
3 	 16 	 1 	 0.3262 	 0.2727 	 0.1778 	 0.0535 	 156.76562547683716 	0.2029 	 0.2253 	 0.1234 	 0.49547696113586426 	0.1888 	 0.2064 	 0.1374 	 0.5694706439971924 	
0 	 16 	 1 	 0.5902 	 0.5899 	 0.2120 	 0.0003 	 168.97355437278748 	0.3500 	 0.5485 	 0.2403 	 0.18412280082702637 	0.2695 	 0.5840 	 0.3207 	 0.7525999546051025 	
5 	 8 	 1 	 0.3469 	 0.3469 	 0.1737 	 0.0000 	 65.68910026550293 	0.3469 	 0.1737 	 0.0000 	 0.0026044845581054688 	0.3469 	 0.1737 	 0.0000 	 0.8142311573028564 	
7 	 12 	 1 	 0.3560 	 0.3560 	 0.1920 	 0.0000 	 152.3883833885193 	0.1797 	 0.3574 	 0.1762 	 0.03563356399536133 	0.1832 	 0.2140 	 0.1728 	 0.7718355655670166 	
9 	 21 	 1 	 0.2438 	 0.2456 	 0.1822 	 0.0017 	 173.0084571838379 	0.2210 	 0.1832 	 0.0228 	 20.76869249343872 	0.2002 	 0.2010 	 0.0436 	 0.8435256481170654 	
1 	 85 	 1 	 0.7161 	 0.6022 	 0.6338 	 0.1139 	 205.95011138916016 	0.6698 	 0.6233 	 0.0463 	 345.4242854118347 	0.2057 	 0.7119 	 0.5104 	 0.8221766948699951 	
8 	 56 	 1 	 0.7633 	 0.7625 	 0.6148 	 0.0007 	 204.6918466091156 	0.7625 	 0.6148 	 0.0007 	 184.05260062217712 	0.2265 	 0.7630 	 0.5368 	 0.804236888885498 	
12 	 8 	 1 	 0.2013 	 0.2013 	 0.1737 	 0.0000 	 29.99858331680298 	0.2013 	 0.1737 	 0.0000 	 0.002481698989868164 	0.2013 	 0.1737 	 0.0000 	 0.828160285949707 	
6 	 90 	 1 	 0.7723 	 0.7705 	 0.6321 	 0.0018 	 167.78066778182983 	0.5494 	 0.7720 	 0.2229 	 433.6070303916931 	0.4242 	 0.7722 	 0.3481 	 0.8261904716491699 	
11 	 33 	 1 	 0.3032 	 0.2985 	 0.1937 	 0.0047 	 165.98510694503784 	0.2699 	 0.2512 	 0.0333 	 74.45593237876892 	0.1816 	 0.2248 	 0.1216 	 0.8095030784606934 	
10 	 41 	 1 	 0.7022 	 0.6620 	 0.5868 	 0.0402 	 162.9360818862915 	0.6752 	 0.6363 	 0.0270 	 133.25874638557434 	0.5979 	 0.6466 	 0.1043 	 0.7114439010620117 	
13 	 27 	 1 	 0.6861 	 0.6821 	 0.5759 	 0.0040 	 192.65499091148376 	0.6007 	 0.6849 	 0.0854 	 32.27209544181824 	0.7255 	 0.5796 	 0.0394 	 0.5796732902526855 	
17 	 52 	 1 	 0.7458 	 0.6764 	 0.6289 	 0.0694 	 129.52304935455322 	0.6653 	 0.6632 	 0.0805 	 116.54954361915588 	0.6117 	 0.6632 	 0.1341 	 0.5857326984405518 	
18 	 17 	 1 	 0.2386 	 0.1841 	 0.1776 	 0.0545 	 97.69200730323792 	0.1841 	 0.1784 	 0.0545 	 3.4589133262634277 	0.1935 	 0.1768 	 0.0450 	 0.7054545879364014 	
15 	 53 	 1 	 0.7011 	 0.6406 	 0.6270 	 0.0604 	 221.9147756099701 	0.6368 	 0.6203 	 0.0643 	 274.46184158325195 	0.4769 	 0.6308 	 0.2241 	 0.8418006896972656 	
19 	 14 	 1 	 0.2662 	 0.2666 	 0.1737 	 0.0004 	 141.1312928199768 	0.1776 	 0.2915 	 0.0886 	 0.22673797607421875 	0.1737 	 0.2294 	 0.0925 	 0.8026189804077148 	
14 	 76 	 1 	 0.8551 	 0.7803 	 0.7754 	 0.0748 	 265.1096851825714 	0.7758 	 0.7718 	 0.0793 	 343.67540216445923 	0.3144 	 0.8551 	 0.5407 	 0.7720255851745605 	
16 	 89 	 1 	 0.6784 	 0.5991 	 0.5991 	 0.0792 	 201.77943634986877 	0.4710 	 0.6037 	 0.2074 	 381.28145360946655 	0.1925 	 0.6401 	 0.4858 	 0.7879559993743896 	
21 	 40 	 1 	 0.2159 	 0.2162 	 0.1949 	 0.0002 	 193.92705535888672 	0.2117 	 0.1959 	 0.0042 	 74.90706443786621 	0.1839 	 0.1865 	 0.0321 	 0.8560709953308105 	
24 	 52 	 1 	 0.6657 	 0.6583 	 0.3636 	 0.0074 	 167.77949786186218 	0.6593 	 0.5718 	 0.0064 	 206.47472667694092 	0.5995 	 0.5926 	 0.0661 	 0.8408100605010986 	
22 	 65 	 1 	 0.8628 	 0.7802 	 0.7702 	 0.0827 	 224.6685357093811 	0.8608 	 0.5746 	 0.0020 	 231.9837622642517 	0.1821 	 0.8631 	 0.6807 	 0.8047809600830078 	
28 	 40 	 1 	 0.2947 	 0.2690 	 0.1817 	 0.0257 	 112.19781517982483 	0.1886 	 0.2258 	 0.1061 	 103.11451292037964 	0.1755 	 0.2790 	 0.1192 	 0.7975573539733887 	
23 	 173 	 1 	 0.6276 	 0.6190 	 0.6210 	 0.0085 	 388.90398812294006 	0.6127 	 0.6276 	 0.0149 	 567.4451057910919 	0.2687 	 0.6276 	 0.3589 	 0.8050556182861328 	
30 	 40 	 1 	 0.6226 	 0.6174 	 0.4452 	 0.0052 	 221.04402804374695 	0.3667 	 0.6213 	 0.2559 	 139.1811282634735 	0.3114 	 0.6281 	 0.3112 	 0.8052387237548828 	
29 	 124 	 1 	 0.6764 	 0.6248 	 0.6765 	 0.0516 	 340.5578589439392 	0.6145 	 0.6668 	 0.0619 	 606.5843231678009 	0.1774 	 0.6682 	 0.4990 	 0.7762632369995117 	
27 	 280 	 1 	 0.5922 	 0.5552 	 0.4588 	 0.0369 	 490.4415190219879 	0.5277 	 0.4406 	 0.0645 	 1125.3093044757843 	0.1984 	 0.5890 	 0.3937 	 0.8172001838684082 	
33 	 17 	 1 	 0.5205 	 0.5271 	 0.1909 	 0.0067 	 114.02912545204163 	0.3242 	 0.4333 	 0.1963 	 1.2435078620910645 	0.3910 	 0.1790 	 0.1295 	 0.5868380069732666 	
31 	 109 	 1 	 0.8439 	 0.7732 	 0.7365 	 0.0707 	 338.54157280921936 	0.6545 	 0.8198 	 0.1895 	 637.4670460224152 	0.2759 	 0.8316 	 0.5681 	 0.7934889793395996 	
32 	 105 	 1 	 0.6410 	 0.6397 	 0.4349 	 0.0013 	 320.6217272281647 	0.5499 	 0.6408 	 0.0911 	 668.5945799350739 	0.6332 	 0.4980 	 0.0078 	 0.8228039741516113 	
34 	 100 	 1 	 0.6708 	 0.6282 	 0.6097 	 0.0426 	 196.02379179000854 	0.5971 	 0.6191 	 0.0737 	 298.91232442855835 	0.1924 	 0.6685 	 0.4784 	 0.8472471237182617 	
38 	 24 	 1 	 0.2363 	 0.2387 	 0.2324 	 0.0023 	 174.46177983283997 	0.2987 	 0.2233 	 0.0624 	 21.667861461639404 	0.2111 	 0.2046 	 0.0252 	 0.8236291408538818 	
39 	 18 	 1 	 0.2328 	 0.1841 	 0.1798 	 0.0486 	 149.39747428894043 	0.1841 	 0.1787 	 0.0486 	 6.3218066692352295 	0.1786 	 0.1879 	 0.0541 	 0.8237504959106445 	
35 	 87 	 1 	 0.6802 	 0.6544 	 0.6568 	 0.0258 	 300.2101078033447 	0.6276 	 0.6537 	 0.0526 	 483.7337439060211 	0.3039 	 0.6839 	 0.3763 	 0.7956728935241699 	
